index_x,Name,# Features,# Categorical Features,# Instances,# Classes,# NaNs,Minority Class Size,id,index_y,classifier,roc,cross_entropy,accuracy,pred_time,train_time
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.8840419364000001,0.3570943136,0.844,0.1216845512,0.1037847996
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8587918021000001,0.4172446826,0.807,0.1084523201,0.0701282024
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.8606694716000001,0.4531993192,0.8240000000000001,2.0609924793,2.0577683449
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8288607918,1.4471411291,0.807,0.0451438427,0.0002605915
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.8725099602,0.45641910620000004,0.838,0.09251689910000001,0.0888125896
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.8921430433,0.3421922404,0.844,0.8164873123,0.7971773148
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.8812334108000001,0.36292489910000003,0.839,2.45114398,0.0001494884
44,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,242,479,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.8830738461000001,0.3759403357,0.8300000000000001,2.4630653858000002,0.0001971722
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.8862094674000001,0.36101610370000004,0.833,0.0367450714,0.036506176
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.8948042675000001,0.3499120276,0.834,0.1250367165,0.1068582535
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8657804099,0.41460761970000004,0.8190000000000001,0.0999929905,0.06358480450000001
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.881421161,0.4125651239,0.844,2.0797514915,2.0787901878
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8406654276000001,1.2409043085,0.802,0.0414466858,0.0002434254
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.8859417003000001,0.4256434301,0.833,0.0737535954,0.07071757320000001
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.9100092406,0.32343552670000003,0.852,0.8226857185,0.8042397499
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.888734879,0.3594902085,0.8320000000000001,2.5264062881,0.0001645088
45,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,248,479,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.9007056452000001,0.3434454387,0.849,2.4423234463,0.0001657009
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.8810346667000001,0.3644466156,0.8300000000000001,0.0148439407,0.0145692825
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.8954479999999999,0.372820955,0.845,0.1254808903,0.1087987423
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8734986667,0.38715911550000004,0.8300000000000001,0.09420466420000001,0.0598766804
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.8777493333,0.43592552,0.8300000000000001,1.9551770687,1.9543628693000001
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.834464,1.6163841840000002,0.8180000000000001,0.0521137714,0.00022625920000000002
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.8865226667,0.4757074435,0.8310000000000001,0.0775089264,0.0740795135
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.9108373333,0.3202914526,0.848,0.7803626060000001,0.7623796463
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.890512,0.36633392610000004,0.834,2.4536745548,0.0001530647
46,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,279,479,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.8929226667,0.3747419464,0.84,2.4196693897,0.0001983643
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.8794142498,0.3547490364,0.8260000000000001,0.0170638561,0.0167939663
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.8953254137000001,0.3340941203,0.845,0.1221761703,0.1040477753
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8649943204,0.395840962,0.8270000000000001,0.1046142578,0.0669057369
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.8565001595,0.4362842397,0.808,1.6594274044000001,1.6575200558
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8289500926000001,1.3710982225000001,0.809,0.0595498085,0.0003168583
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.8848084337000001,0.3881750228,0.8320000000000001,0.0805633068,0.07734465600000001
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.904398722,0.31717433370000003,0.849,0.8294038773,0.8103957176000001
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.8855246739,0.3485047691,0.8300000000000001,2.4623420238,0.00015902520000000002
47,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,254,479,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.890241787,0.3405985796,0.849,2.4779496193,0.0028877258
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.8924009919,0.3430802136,0.845,0.1673681736,0.1603915691
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9019815372000001,0.32486078430000004,0.847,0.1278789043,0.110550642
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8878760055,0.3575963373,0.85,0.1090054512,0.0712194443
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.880305038,0.4260311822,0.8300000000000001,2.574712038,2.566930294
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8226430759000001,1.6792993864999999,0.8260000000000001,0.0683088303,0.000371933
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.9005272736000001,0.3988778968,0.852,0.0344321728,0.0313158035
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.9129091319,0.3076695076,0.859,0.8076221943,0.7881014347
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.900642735,0.34065990490000003,0.837,2.4755470753,0.0001564026
48,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,15,9,2000,2,253,479,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.9012420345000001,0.3414092784,0.855,2.4333498478,0.0001523495
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.6340656263000001,0.6645391926,0.589,0.0297989845,0.029560089100000003
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.7353401361,0.5965139304,0.671,0.1332418919,0.1127064228
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.6542737095000001,0.655269956,0.602,0.1354577541,0.08113527300000001
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.6742897159,0.6660200883,0.614,1.7014234066,1.6979699135000001
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.6265906363,2.2222864299,0.581,0.0588111877,0.000202179
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.7758663465000001,0.6162344381,0.6980000000000001,0.037314415000000004,0.034327983900000004
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.7658983593,0.5736535585,0.682,0.9564931393,0.9481554031
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.6758023209,0.6517915818000001,0.627,2.5004000664,0.000159502
49,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,13,8,2000,2,0,1000,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.7089555822,0.6238053319,0.644,2.4286973476,0.00017476080000000002
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.8106450645000001,0.5403254525,0.752,0.0297555923,0.0290429592
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.8735533553,0.44782485860000004,0.782,0.16799235340000002,0.15061903000000001
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.8464386439,0.4835655285,0.773,0.08637952800000001,0.0593211651
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.8232303230000001,0.515650406,0.75,0.6650521755000001,0.6634814739
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.8079447945,2.0840196274,0.759,0.0504891872,0.0007865429000000001
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.8547614761000001,0.5392330394,0.768,0.0317218304,0.027696847900000002
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.863170317,0.4566880964,0.789,0.8357188702,0.8336894512
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.8495049505000001,0.48058844100000003,0.782,2.6076569557,0.0003144741
50,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,1,2000,2,0,1000,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.8653865387,0.46149446660000004,0.788,2.4649806023,0.0001659393
51,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,7,2000,2,0,337,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.6214056923,0.43836180690000004,0.834,0.0964884758,0.08917117120000001
51,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,7,2000,2,0,337,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.5510624418,2.6321608159,0.837,1.4352395535,1.3255314827
51,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,7,2000,2,0,337,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.6150508316000001,0.4367032759,0.838,14.3895740509,9.3734254837
51,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,7,2000,2,0,337,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.5811069332000001,0.5250364254000001,0.8180000000000001,6.8953719139,6.8729259968
51,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,7,2000,2,0,337,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.5221577208,2.5540103156000002,0.798,0.2291331291,0.002696991
51,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,7,2000,2,0,337,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.6291275443000001,0.5175979493,0.8130000000000001,0.052436113400000005,0.046973466900000004
51,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,12,7,2000,2,0,337,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.6760486986,0.4190070306,0.838,5.4816846848,4.5038874149
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.5948947402,0.2052140204,0.9480000000000001,0.0488152504,0.0459418297
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.5823086332,0.8676449114,0.9470000000000001,0.4645996094,0.4217464924
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.6038648898,0.21032876150000002,0.9510000000000001,4.9573011398,3.3489069939
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.5990579197,0.3017379714,0.927,5.3288915157,5.315656662
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.5716860877000001,1.1919318863,0.934,0.12806391720000002,0.002038002
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.6242515934,0.2153389839,0.9450000000000001,0.07047462460000001,0.0661284924
52,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,10,10,2000,2,0,116,44708,Amazon_employee_access_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.6237365609000001,0.1961047242,0.9510000000000001,3.5208864212,2.9875416756
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.9208587337,0.4331767721,0.849,0.006193399400000001,0.0059642792
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.9328529256,0.3473673807,0.86,0.1307199001,0.1149389744
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.9312869006000001,0.3344881737,0.859,0.0626914501,0.0424220562
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.9278068449,0.3515341484,0.858,0.999212265,0.9960181713
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.9038664619000001,0.8990540275000001,0.8260000000000001,0.0418298244,0.0009124279
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.9452111234,0.3378900959,0.879,0.0303037167,0.0262622833
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.9479111666000001,0.2925913298,0.88,0.9512307644,0.9479982853000001
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.940435047,0.3173676382,0.865,2.7490901947,0.0001664162
53,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,1,2000,2,0,1000,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.9455111282,0.30155724510000004,0.874,2.5099003315,0.00018000600000000002
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.5309623186,0.3768886691,0.881,0.031208276700000002,0.0290868282
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.5699504603000001,0.3783894101,0.883,0.2486307621,0.2138266563
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.5552348260000001,0.3584063422,0.884,1.1631016731,0.7600433826
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.5543961616,0.5971701314,0.803,4.2479300499,4.2355539799
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.548520635,1.7621383786,0.872,0.113256216,0.0006713867000000001
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.552709081,0.4849633648,0.867,0.07729983330000001,0.0733165741
54,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,9,6,2000,2,0,243,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.5546497113000001,0.3630660811,0.884,2.1304209232,1.9525191784
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.7930387545,0.5570223567,0.714,0.0048899651,0.0047593117
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.8708077317,0.44704684800000005,0.776,0.12096953390000001,0.1040062904
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.817844342,0.5207312652,0.743,0.0797691345,0.05276799200000001
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.8120639721,,0.739,1.0571775436,1.0562741756
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_knn,knn,0.7772837462000001,2.0288383603,0.711,0.0377647877,0.0007591248000000001
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lgb,lgb,0.8713197645,0.5334529595,0.787,0.0412843227,0.0379958153
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_cat,cat,0.8752960189000001,0.44378749900000003,0.781,0.8547041416000001,0.8527476788
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn_mod,tabpfn_mod,0.8366975486,0.5044269819,0.752,2.8133556843000003,0.000159502
55,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,1,2000,2,0,1000,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_tabpfn,tabpfn,0.8449460765,0.49346180840000003,0.749,2.6048066616,0.0001730919
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_lr,lr,0.6489261174000001,0.6690399937,0.63,0.03160882,0.031094551100000003
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_rf,rf,0.6289127575,0.6660491452,0.611,0.1939249039,0.16363191600000002
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_svm,svm,0.6334176473,0.6557538606000001,0.612,0.5678846836,0.3573725224
56,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,8,5,2000,2,0,891,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_mlp,mlp,0.6072334844,1.3417583854,0.594,3.3314669132,3.3278689384
